Date,Closed_Ledgers,7_Day_MA,14_Day_MA,Lag_1,Lag_7,Lag_14
2017-10-05,0.3590420133955754,0.473849680694285,0.4958650115007114,0.5049786628733998,0.3791044776119402,0.6174107142857143
2017-10-06,0.4426628780190785,0.4745046667758305,0.4931785858514916,0.358260516155253,0.4102345415778252,0.4212053571428571
2017-10-07,0.3831946417698396,0.4596037334206643,0.4691236633715515,0.4419833367201788,0.4490405117270789,0.6274553571428572
2017-10-08,0.4012583722346255,0.4624529228753886,0.4600460028444508,0.3824425929689087,0.3524520255863539,0.4569196428571428
2017-10-09,0.4024761518165212,0.4512199115768787,0.44471757414008,0.4005283478967689,0.4454157782515991,0.5377232142857142
2017-10-10,0.3911102090521615,0.4430980841657109,0.4405211314592733,0.4017476122739281,0.4132196162046908,0.3837053571428571
2017-10-11,0.3811650091333469,0.4230227607663334,0.4406967148350394,0.390367811420443,0.4805970149253731,0.3171875
2017-10-12,0.389283539679318,0.4279024070738493,0.4389935560901091,0.3804104856736435,0.3266524520255863,0.35
2017-10-13,0.4138420945808808,0.4232520058948744,0.436851438905764,0.3885389148547043,0.414498933901919,0.3825892857142857
2017-10-14,0.459711792165618,0.4355984935320126,0.4354818885747896,0.4131274131274131,0.3520255863539445,0.4232142857142857
2017-10-15,0.7231581083823828,0.4875388897985917,0.4648569873404384,0.4590530380004064,0.371002132196162,0.3220982142857143
2017-10-16,0.3969961436979907,0.4866546585885045,0.4583604024370968,0.7228205649258281,0.3722814498933902,0.4194196428571428
2017-10-17,0.3450375482037751,0.4792205665629606,0.4500201920882133,0.396260922576712,0.3603411513859275,0.3857142857142857
2017-10-18,0.310127866856099,0.4677583101359097,0.4331115130019484,0.3442389758179232,0.3498933901918976,0.45625
2017-10-19,0.3143900953927339,0.4556738169313901,0.4292486787350976,0.3092867303393619,0.3584221748400852,0.2950892857142857
2017-10-20,0.3771057438603613,0.4497461928934005,0.4235773356978557,0.3135541556594188,0.3842217484008529,0.3870535714285714
2017-10-21,0.3915161355794601,0.4387424267234316,0.4242972275384965,0.3763462710831132,0.432409381663113,0.3216517857142857
2017-10-22,0.4152628374264258,0.3890617324381859,0.425508752831282,0.390774232879496,0.7091684434968017,0.3415178571428571
2017-10-23,0.4166835802719708,0.3922384149336825,0.4267378364616439,0.4145498882340988,0.3665245202558635,0.3428571428571428
2017-10-24,0.376902780596712,0.397380055673817,0.425508752831282,0.4159723633407844,0.3119402985074627,0.3303571428571428
2017-10-25,0.3196671402476151,0.3989192729654497,0.4201885765455724,0.3761430603535867,0.2752665245202558,0.3194196428571428
2017-10-26,0.3706109194235843,0.4079908301948583,0.4185732094885256,0.3188376346271083,0.2797441364605543,0.3283482142857143
2017-10-27,0.398010960016237,0.4113640085148191,0.4172036591575512,0.3698435277382645,0.3456289978678038,0.3553571428571428
2017-10-28,0.3815709356606454,0.409759292615032,0.4104436991905609,0.3972769762243446,0.3607675906183369,0.4058035714285714
2017-10-29,0.3815709356606454,0.404322908138202,0.3808930170491459,0.3808169071326966,0.3857142857142857,0.6955357142857143
2017-10-30,0.3641160949868074,0.3958408383821843,0.3780485663617363,0.3808169071326966,0.3872068230277185,0.3368303571428571
2017-10-31,0.3722346255327786,0.3950876043884068,0.3804013835970011,0.363340784393416,0.3454157782515991,0.2796875
2017-11-01,0.8299167850619038,0.4774193548387093,0.4253682861306686,0.3714692135744767,0.2852878464818763,0.2412946428571428
